39,work_class,education,education_yrs,marital_status,occupation,relationship,ethnicity,gender,capital_gain,capital_lost,hours_week,country,salary
34, Self-emp-not-inc, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,25, United-States,232380
34, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,33, United-States,25521
31, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,47, United-States,25645
29, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,48025
41, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, United-States,276508
41, Private, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,21728
35, Self-emp-inc, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Mexico,58853
33, Private, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States,106265
37, State-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States,18528
69, Private, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,36239
34, Private, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,48739
60, Self-emp-inc, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2415,70, ?,122006
36, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,48356
41, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,25921
58, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,175118
53, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Japan,30887
29, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,30420
45, Federal-gov, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Female,4865,0,40, United-States,18800
34, State-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States,42990
36, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,31524
48, Private, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States,48935
20, Private, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,36058
35, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,63643
63, Federal-gov, HS-grad,9, Widowed, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,46788
41, Self-emp-not-inc, Some-college,10, Divorced, Other-service, Unmarried, White, Male,0,0,45, United-States,37998
28, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,44086
30, Private, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,31680
34, ?, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,43959
31, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, Mexico,20370
37, Private, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States,38136
42, ?, Some-college,10, Divorced, ?, Unmarried, White, Male,0,0,40, United-States,44911
31, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Jamaica,182243
46, Self-emp-not-inc, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,108642
35, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,60, United-States,124825
27, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, United-States,22221
41, Private, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Mexico,30220
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,20212
20, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,30417
59, Federal-gov, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,40, Germany,42339
40, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,37, United-States,45239
56, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,18134
33, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,44, United-States,286737
30, Self-emp-inc, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States,36754
46, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,47835
61, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,80991
50, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,197541
25, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,30993
40, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, United-States,41319
24, ?, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, ?,31638
51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States,32187
43, State-gov, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,28687
34, Private, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico,45569
46, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,80912
28, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,51053
26, Private, Bachelors,13, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, ?,41697
20, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28, United-States,46923
44, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,3411,0,40, United-States,28788
51, Private, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States,27398
33, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,222543
54, Private, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,186985
50, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,40, United-States,131537
33, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,29945
65, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,10605,0,20, United-States,292519
22, ?, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,8, United-States,20432
88, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,20714
40, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,38358
51, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States,29844
50, Private, 11th,7, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States,48499
25, Private, Masters,14, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States,82296
20, Private, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States,26890
47, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,33824
58, ?, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,242845
22, Private, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,32905
50, State-gov, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,236753
47, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,34407
24, Local-gov, 11th,7, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States,36543
50, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,140889
40, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,52829
36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,35502
32, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,22088
44, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,43648
51, ?, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,30693
59, Federal-gov, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States,18719
65, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,49390
24, State-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,65, United-States,40955
27, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,47675
51, Private, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,22790
48, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,198403
39, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,43592
28, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,31232
19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,30504
49, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,37961
51, Local-gov, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,29724
59, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,44767
18, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Dominican-Republic,27880
50, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, ?,37901
45, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,80, United-States,293697
30, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,189376
37, Private, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,43279
44, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,248369
33, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,46059
61, Self-emp-inc, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,81397
61, Local-gov, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,25540
38, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States,273691
22, ?, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,30, United-States,48559
36, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,27335
44, Self-emp-inc, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,5178,0,60, United-States,60212
37, Private, Some-college,10, Separated, Adm-clerical, Own-child, White, Male,0,0,62, United-States,39731
31, Private, Some-college,10, Divorced, Craft-repair, Unmarried, White, Female,0,0,20, United-States,23642
54, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States,295484
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States,33136
63, ?, Bachelors,13, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States,286555
48, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7688,0,40, United-States,156060
33, ?, HS-grad,9, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,41, China,35830
31, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,4650,0,45, United-States,23225
38, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,287351
45, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,164190
48, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,22176
53, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,42804
55, Private, HS-grad,9, Widowed, Adm-clerical, Own-child, White, Female,0,0,40, United-States,19062
38, Private, Masters,14, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, ?,66509
29, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,49122
36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,202567
42, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,25621
50, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, England,35367
75, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,27357
46, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States,172758
52, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,18746
27, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,27755
43, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,39433
31, Private, 11th,7, Separated, Other-service, Not-in-family, Black, Female,0,0,42, United-States,23818
23, Private, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States,38408
34, Private, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,24, United-States,38435
41, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, Cuba,40896
31, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,24302
42, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,33208
35, Private, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,93643
55, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States,18943
36, State-gov, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,34711
65, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, United-States,185937
38, Local-gov, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,12, United-States,36575
62, Private, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States,49780
54, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States,137403
49, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,19367
34, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,43649
