39,Real,Predicted,Set,residuos
34,47947,38159.54408567009,Train,9787.455914329912
41,212519,94879.87806881513,Train,117639.12193118487
43,68410,138076.05446417182,Train,-69666.05446417182
19,30077,55276.69508008065,Train,-25199.69508008065
33,43915,102997.93182753425,Train,-59082.93182753425
27,29106,19264.030982649783,Train,9841.969017350217
35,128946,92773.11126554395,Train,36172.88873445605
17,38161,35081.46709176208,Train,3079.5329082379176
45,29592,92822.71918870416,Train,-63230.719188704155
35,288739,42120.40350931568,Train,246618.59649068431
41,73413,90817.35396628341,Train,-17404.35396628341
20,23968,52867.05653363278,Train,-28899.056533632778
44,250454,122299.37381309597,Train,128154.62618690403
37,35419,121093.67372590923,Train,-85674.67372590923
21,37972,16010.784134712121,Train,21961.21586528788
46,44299,123360.94856077302,Train,-79061.94856077302
20,26131,32871.807968817186,Train,-6740.807968817186
36,44131,34198.55646775735,Train,9932.44353224265
67,35848,79513.38367616554,Train,-43665.38367616554
34,19715,84055.78591499344,Train,-64340.78591499344
25,42233,69504.43390126218,Train,-27271.43390126218
32,266769,101898.79154513395,Train,164870.20845486605
45,293697,101613.80164721058,Train,192083.19835278942
26,37672,80113.07440059021,Train,-42441.07440059021
25,31056,41523.446181209125,Train,-10467.446181209125
53,198337,112260.20597502861,Train,86076.79402497139
20,40306,34011.55032475503,Train,6294.44967524497
48,18201,60288.803974003895,Train,-42087.803974003895
73,42837,49055.22804075967,Train,-6218.22804075967
20,41452,43856.52722985125,Train,-2404.52722985125
19,34015,22759.06732578305,Train,11255.93267421695
49,37307,100081.58051673158,Train,-62774.580516731585
54,36240,94693.40204520318,Train,-58453.402045203184
34,151560,117717.07620583993,Train,33842.92379416007
39,20761,82637.07092494745,Train,-61876.070924947446
30,35695,37594.159179745904,Train,-1899.159179745904
31,25285,33395.709977517356,Train,-8110.709977517356
21,39794,79774.27336735814,Train,-39980.27336735814
40,23256,66730.4656085494,Train,-43474.465608549406
24,21610,30099.07062005184,Train,-8489.07062005184
46,25022,102219.08618223095,Train,-77197.08618223095
57,28520,29404.021014740152,Train,-884.0210147401522
50,47162,54906.13217857614,Train,-7744.132178576139
56,28843,49356.422895876705,Train,-20513.422895876705
31,48278,95324.16886813543,Train,-47046.16886813543
38,48193,69274.68592032357,Train,-21081.685920323565
19,35304,28133.451055653044,Train,7170.548944346956
40,30172,91983.89449060448,Train,-61811.89449060448
33,49128,42897.20358866276,Train,6230.796411337244
44,39635,117024.93165863081,Train,-77389.93165863081
23,49931,30538.72692017506,Train,19392.27307982494
25,45880,38634.93294195869,Train,7245.067058041313
40,64369,81531.62126397295,Train,-17162.62126397295
35,40419,31197.773497970702,Train,9221.226502029298
43,34543,82271.39968269021,Train,-47728.399682690215
47,45234,81199.37229254813,Train,-35965.37229254813
53,23141,74277.56475966332,Train,-51136.56475966332
28,41645,85124.53874774312,Train,-43479.53874774312
38,20501,33833.69598733479,Train,-13332.695987334788
20,36742,39649.841497474954,Train,-2907.841497474954
44,158134,139630.28986751064,Train,18503.71013248936
22,44005,7511.481690119232,Train,36493.51830988077
55,127337,109534.54224260976,Train,17802.457757390235
24,33136,59200.56672345,Train,-26064.56672345
28,31619,33319.71324072319,Train,-1700.7132407231911
20,43803,32216.384962151875,Train,11586.615037848125
45,18463,121179.84788859417,Train,-102716.84788859417
38,20219,62864.19108849121,Train,-42645.19108849121
52,38930,85512.23362676088,Train,-46582.23362676088
35,39123,77145.02222468029,Train,-38022.02222468029
21,28434,38549.7999306654,Train,-10115.799930665402
46,49924,23825.27279976775,Train,26098.72720023225
69,48922,95626.63446466003,Train,-46704.634464660034
44,34013,85719.46277682457,Train,-51706.46277682457
36,24128,101297.01488683834,Train,-77169.01488683834
57,40779,39513.05231754615,Train,1265.9476824538506
25,19623,44794.44071416553,Train,-25171.440714165532
45,38576,40679.59284186721,Train,-2103.592841867212
42,103896,71901.50641543232,Train,31994.49358456768
36,202246,76156.29214525355,Train,126089.70785474645
36,31139,74404.70144621523,Train,-43265.70144621523
41,92473,103888.71438886698,Train,-11415.714388866982
39,35667,39098.55927014516,Train,-3431.5592701451606
17,41631,35081.46709176208,Train,6549.532908237918
21,34499,41886.65864350332,Train,-7387.658643503317
51,98356,78375.46060714907,Train,19980.53939285093
38,91473,103850.58829203215,Train,-12377.588292032146
53,137944,116415.74580233256,Train,21528.25419766744
44,37643,87262.04441324247,Train,-49619.044413242475
63,46534,35161.559497821276,Train,11372.440502178724
59,42531,102974.24887575522,Train,-60443.24887575522
26,40068,52070.43658183161,Train,-12002.436581831607
17,32022,35081.46709176208,Train,-3059.4670917620824
37,43675,81191.16006004828,Train,-37516.16006004828
59,47764,73461.48239036888,Train,-25697.48239036888
66,34821,41393.78423379351,Train,-6572.784233793507
52,30455,64432.22650855259,Train,-33977.22650855259
22,36366,22701.749350155616,Train,13664.250649844384
62,36538,41836.43832430046,Train,-5298.438324300463
32,46206,69911.97461713976,Train,-23705.974617139756
50,47323,29730.03811853261,Train,17592.96188146739
23,40927,67784.92442690869,Train,-26857.924426908692
28,97442,124224.39225012832,Train,-26782.392250128323
51,45649,84684.19820401359,Train,-39035.19820401359
42,143946,141303.80031984422,Train,2642.1996801557834
42,45037,61504.450853065486,Train,-16467.450853065486
41,28015,117684.96423887619,Train,-89669.96423887619
40,34849,47284.85361143626,Train,-12435.853611436258
40,23453,33464.0727249004,Train,-10011.072724900398
20,40114,39859.48002174161,Train,254.5199782583877
18,45667,23440.125279514963,Train,22226.874720485037
38,18632,34740.86751374526,Train,-16108.86751374526
51,269519,58437.69379962124,Train,211081.30620037875
58,285164,140178.47575079574,Train,144985.52424920426
80,34082,45005.063498971955,Train,-10923.063498971955
36,39464,71045.37070283169,Train,-31581.370702831686
23,43149,31678.469276112904,Train,11470.530723887096
43,35120,77506.04113160315,Train,-42386.04113160315
22,20013,31401.396531565282,Train,-11388.396531565282
32,19590,22060.492086305625,Train,-2470.492086305625
20,36238,36030.289541333186,Train,207.7104586668138
49,114167,120860.365621045,Train,-6693.365621044999
60,71367,96875.32201848255,Train,-25508.322018482548
21,39999,30093.06107271091,Train,9905.938927289091
24,43123,39454.26611433218,Train,3668.733885667818
35,285900,120860.365621045,Train,165039.634378955
29,291596,87762.1085093446,Train,203833.8914906554
30,19604,39514.23606813167,Train,-19910.23606813167
47,30733,56432.080398923914,Train,-25699.080398923914
20,37353,43856.52722985125,Train,-6503.52722985125
46,38408,126896.2743320025,Train,-88488.2743320025
24,27971,42750.79394844322,Train,-14779.79394844322
20,25004,23307.09925647555,Train,1696.9007435244494
23,39719,25180.70394020972,Train,14538.296059790278
40,102349,122463.49487016952,Train,-20114.494870169525
61,42025,114937.81073314177,Train,-72912.81073314177
47,160191,84273.21469210702,Train,75917.78530789298
67,42517,93526.86152088213,Train,-51009.86152088213
51,26929,30309.591820824557,Train,-3380.5918208245566
32,45673,83173.90347676631,Train,-37500.90347676631
22,19536,31218.253902636963,Train,-11682.253902636963
41,158932,125195.3573913066,Train,33736.64260869339
45,46966,85357.84685260733,Train,-38391.84685260733
41,29963,40033.08401945173,Train,-10070.08401945173
53,26880,77061.03454983146,Train,-50181.03454983146
44,39819,82560.98120430857,Train,-42741.98120430857
41,286130,71005.40275614872,Train,215124.59724385128
19,44739,32805.528147747675,Train,11933.471852252325
70,23960,45364.77672305049,Train,-21404.77672305049
40,214495,122463.49487016952,Train,92031.50512983048
59,33179,83850.52031420768,Train,-50671.52031420768
55,44557,58668.51593240414,Train,-14111.515932404138
43,22877,62721.380490609496,Train,-39844.380490609496
35,45283,41902.22456625019,Train,3380.775433749812
40,64171,122463.49487016952,Train,-58292.494870169525
36,40807,20713.11907892974,Train,20093.88092107026
32,78257,141925.56366384425,Train,-63668.56366384425
31,36975,104082.89248699577,Train,-67107.89248699577
24,46472,122299.37381309597,Train,-75827.37381309597
51,20127,93718.68508509883,Train,-73591.68508509883
25,41282,31678.469276112904,Train,9603.530723887096
28,37276,25180.70394020972,Train,12095.296059790278
22,45713,29199.514686058807,Train,16513.485313941193
22,18728,117847.03461461607,Train,-99119.03461461607
59,34789,102730.61443744006,Train,-67941.61443744006
33,29534,81611.10587139078,Train,-52077.105871390784
65,49390,85658.91516411796,Train,-36268.91516411796
17,19661,18738.72485076268,Train,922.2751492373209
27,35819,27632.90573577185,Train,8186.094264228152
38,44138,83230.4287547864,Train,-39092.42875478639
40,213808,87262.04441324247,Train,126545.95558675753
43,38083,73757.50674325254,Train,-35674.50674325254
55,46399,41941.08944768786,Train,4457.91055231214
57,51150,123291.15983067147,Train,-72141.15983067147
34,37642,36835.14139231768,Train,806.8586076823194
17,28360,26339.104309941868,Train,2020.8956900581325
41,47672,120538.22981359827,Train,-72866.22981359827
43,81103,130277.0892426731,Train,-49174.0892426731
42,39601,79736.36027621472,Train,-40135.36027621472
24,38316,94376.24051466846,Train,-56060.24051466846
37,46730,79909.6222780647,Train,-33179.62227806469
62,25796,31635.805115169118,Train,-5839.805115169118
38,62297,132837.10839571766,Train,-70540.10839571766
37,19676,72933.411352128,Train,-53257.411352127994
43,131685,120745.13840975714,Train,10939.861590242857
42,60490,79736.36027621472,Train,-19246.36027621472
45,47376,18203.437376648646,Train,29172.562623351354
50,28120,100713.74462467781,Train,-72593.74462467781
26,32129,20378.110371893443,Train,11750.889628106557
41,280750,119807.1789197782,Train,160942.8210802218
52,33835,41755.54302889311,Train,-7920.543028893109
21,28679,29260.46861626656,Train,-581.4686162665603
25,26717,39446.475861485254,Train,-12729.475861485254
28,28793,99792.60932830654,Train,-70999.60932830654
19,32079,18571.225812931414,Train,13507.774187068586
55,38293,80375.69861307618,Train,-42082.69861307618
45,22865,101579.09690334818,Train,-78714.09690334818
67,251878,119693.82509672394,Train,132184.17490327606
42,166199,80423.47553880922,Train,85775.52446119078
21,31682,26346.997844991864,Train,5335.0021550081365
35,35914,70568.81403134525,Train,-34654.814031345246
29,133652,116466.7457220777,Train,17185.2542779223
20,24399,57254.68897962315,Train,-32855.68897962315
40,42964,40757.93707150625,Train,2206.062928493753
25,41656,47006.13932259527,Train,-5350.139322595271
36,265926,76397.7371048939,Train,189528.2628951061
20,43238,29058.978238313415,Train,14179.021761686585
59,25719,40950.54776580759,Train,-15231.54776580759
49,37961,67391.79911666308,Train,-29430.79911666308
26,21510,32946.70802028407,Train,-11436.708020284073
38,270402,101150.33334948127,Train,169251.66665051872
64,23683,66200.63433098068,Train,-42517.63433098068
21,30024,31182.207575223838,Train,-1158.207575223838
19,33029,14495.922514839127,Train,18533.077485160873
65,39641,-4541.963691456302,Train,44182.9636914563
34,42364,37229.92792945958,Train,5134.0720705404165
51,46584,30441.235480931828,Train,16142.764519068172
23,30900,57239.68636143083,Train,-26339.68636143083
37,43796,32446.15379735196,Train,11349.846202648041
28,221195,120325.98920467019,Train,100869.01079532981
44,33824,77098.1255968349,Train,-43274.1255968349
50,86746,117138.3196577887,Train,-30392.3196577887
32,19311,77145.02222468029,Train,-57834.02222468029
28,22573,29357.234181022963,Train,-6784.234181022963
38,137019,121929.11845379468,Train,15089.881546205317
51,48206,83141.61656759569,Train,-34935.61656759569
21,48695,31182.207575223838,Train,17512.792424776162
36,27335,81143.92638495518,Train,-53808.92638495518
44,36176,42022.5909532267,Train,-5846.590953226703
29,47794,78749.6099838097,Train,-30955.6099838097
51,47561,27427.696939886177,Train,20133.303060113823
37,53488,121093.67372590923,Train,-67605.67372590923
46,186743,86433.82580009461,Train,100309.17419990539
66,41452,19426.216182546472,Train,22025.783817453528
37,29568,70489.42608636766,Train,-40921.42608636766
34,24771,82135.70902660767,Train,-57364.70902660767
37,87210,94676.59744887588,Train,-7466.59744887588
39,21258,27021.89915704375,Train,-5763.89915704375
20,22849,39649.841497474954,Train,-16800.841497474954
25,49683,33697.20849269106,Train,15985.791507308939
36,25940,23101.324246282886,Train,2838.6757537171143
51,25736,65336.79494120783,Train,-39600.79494120783
42,19250,122554.2141716606,Train,-103304.2141716606
36,24901,82173.2863252908,Train,-57272.2863252908
21,21103,18012.183330836895,Train,3090.816669163105
20,43210,37078.49370119348,Train,6131.506298806518
55,152661,76934.2952190764,Train,75726.7047809236
36,31791,69752.91415645576,Train,-37961.914156455765
50,84942,117880.53962201896,Train,-32938.53962201896
30,44493,61328.8220460131,Train,-16835.822046013098
21,47135,35179.25478333347,Train,11955.745216666532
51,47158,83141.61656759569,Train,-35983.61656759569
20,18370,29058.978238313415,Train,-10688.978238313415
28,34054,76987.06621159578,Train,-42933.06621159578
28,27469,24962.52499714423,Train,2506.4750028557683
62,46489,35320.47141765646,Train,11168.52858234354
19,42617,22759.06732578305,Train,19857.93267421695
36,136345,86874.3495342247,Train,49470.650465775296
18,44969,35785.82031240473,Train,9183.179687595271
21,31934,23420.69352667823,Train,8513.306473321769
26,33591,75188.36157932848,Train,-41597.361579328484
38,32948,67623.77599337845,Train,-34675.775993378455
48,26192,75754.08774273418,Train,-49562.08774273418
45,223575,105697.2825279482,Train,117877.7174720518
18,47224,23206.79165739168,Train,24017.20834260832
35,38908,61038.54635660387,Train,-22130.546356603867
39,82149,63713.16650818499,Train,18435.833491815007
53,44652,89905.65380052698,Train,-45253.65380052698
35,23356,85658.91516411796,Train,-62302.91516411796
55,30044,32678.896510240163,Train,-2634.8965102401635
78,40586,26054.81535610547,Train,14531.184643894529
58,35264,123011.68075345462,Train,-87747.68075345462
34,31400,91169.98201641944,Train,-59769.98201641944
49,47669,101730.19391897257,Train,-54061.19391897257
39,25718,33752.13118183102,Train,-8034.1311818310205
34,41296,52800.388381349214,Train,-11504.388381349214
22,31584,23058.91287781056,Train,8525.087122189441
18,30199,39405.372268546496,Train,-9206.372268546496
45,99595,124457.70035499253,Train,-24862.70035499253
29,45316,55634.88410770638,Train,-10318.884107706377
37,43595,80504.04479745377,Train,-36909.04479745377
35,36882,28150.32158995604,Train,8731.678410043962
52,90187,124612.08712914606,Train,-34425.087129146064
59,24188,65279.56950824825,Train,-41091.56950824825
26,36254,83325.83411547582,Train,-47071.83411547582
59,35207,88551.58352314157,Train,-53344.58352314157
63,20702,30597.710237790037,Train,-9895.710237790037
48,23722,85843.32942319647,Train,-62121.32942319647
36,41884,23494.10539947787,Train,18389.89460052213
43,60638,117297.26935985842,Train,-56659.269359858416
41,293336,31852.541165839655,Train,261483.45883416035
48,26159,58958.49785844419,Train,-32799.49785844419
